ps1_judgement_id	testset	ps1_id	langsrc	ps2_id	rank	tgt-1_score	tgt-2_score	ps2_judgement_id	langtgt	src-1	src-2	tgt-1	tgt-2	ref	
349	wmt12qe-training	349	es	360	-1	4.2	2.5	360	en	I think it's good that we can commemorate Mandela and his mission in a film.	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
349	wmt12qe-training	349	es	361	1	4.2	5.0	361	en	I think it's good that we can commemorate Mandela and his mission in a film.	The fire was caused by a technical fault, a short circuit inside the transformer.	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
349	wmt12qe-training	349	es	362	-1	4.2	4.0	362	en	I think it's good that we can commemorate Mandela and his mission in a film.	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
349	wmt12qe-training	349	es	363	1	4.2	4.3	363	en	I think it's good that we can commemorate Mandela and his mission in a film.	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
349	wmt12qe-training	349	es	364	-1	4.2	3.5	364	en	I think it's good that we can commemorate Mandela and his mission in a film.	Mandátová says that the ruined transformer will have to be replaced with a new one.	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
350	wmt12qe-training	350	es	351	-1	4.5	4.0	351	en	It is a story about South Africa, but it affects everybody, he added.	In the national rugby team uniform	Es una historia de Sudáfrica, pero afecta a todos, añadió.	En el equipo de rugby nacional uniforme		
350	wmt12qe-training	350	es	352	-1	4.5	3.3	352	en	It is a story about South Africa, but it affects everybody, he added.	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.		
350	wmt12qe-training	350	es	353	1	4.5	4.7	353	en	It is a story about South Africa, but it affects everybody, he added.	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.		
350	wmt12qe-training	350	es	354	1	4.5	4.8	354	en	It is a story about South Africa, but it affects everybody, he added.	Whether the tense situation in South Africa will improve is only now becoming apparent.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.		
350	wmt12qe-training	350	es	355	-1	4.5	2.7	355	en	It is a story about South Africa, but it affects everybody, he added.	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.		
350	wmt12qe-training	350	es	356	0	4.5	4.5	356	en	It is a story about South Africa, but it affects everybody, he added.	The championship begins on June 11th, 2010.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	El campeonato empieza el 11 de junio, el año 2010.		
350	wmt12qe-training	350	es	357	-1	4.5	1.5	357	en	It is a story about South Africa, but it affects everybody, he added.	Transformer worth tens of millions of crowns burns in Louny region	Es una historia de Sudáfrica, pero afecta a todos, añadió.	La pena de transformadores decenas de millones de coronas Louny quemaduras en la región		
350	wmt12qe-training	350	es	358	-1	4.5	3.2	358	en	It is a story about South Africa, but it affects everybody, he added.	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
350	wmt12qe-training	350	es	359	-1	4.5	2.5	359	en	It is a story about South Africa, but it affects everybody, he added.	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
350	wmt12qe-training	350	es	360	-1	4.5	2.5	360	en	It is a story about South Africa, but it affects everybody, he added.	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
350	wmt12qe-training	350	es	361	1	4.5	5.0	361	en	It is a story about South Africa, but it affects everybody, he added.	The fire was caused by a technical fault, a short circuit inside the transformer.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
350	wmt12qe-training	350	es	362	-1	4.5	4.0	362	en	It is a story about South Africa, but it affects everybody, he added.	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
350	wmt12qe-training	350	es	363	-1	4.5	4.3	363	en	It is a story about South Africa, but it affects everybody, he added.	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
350	wmt12qe-training	350	es	364	-1	4.5	3.5	364	en	It is a story about South Africa, but it affects everybody, he added.	Mandátová says that the ruined transformer will have to be replaced with a new one.	Es una historia de Sudáfrica, pero afecta a todos, añadió.	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
351	wmt12qe-training	351	es	352	-1	4.0	3.3	352	en	In the national rugby team uniform	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	En el equipo de rugby nacional uniforme	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.		
351	wmt12qe-training	351	es	353	1	4.0	4.7	353	en	In the national rugby team uniform	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	En el equipo de rugby nacional uniforme	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.		
351	wmt12qe-training	351	es	354	1	4.0	4.8	354	en	In the national rugby team uniform	Whether the tense situation in South Africa will improve is only now becoming apparent.	En el equipo de rugby nacional uniforme	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.		
351	wmt12qe-training	351	es	355	-1	4.0	2.7	355	en	In the national rugby team uniform	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	En el equipo de rugby nacional uniforme	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.		
351	wmt12qe-training	351	es	356	1	4.0	4.5	356	en	In the national rugby team uniform	The championship begins on June 11th, 2010.	En el equipo de rugby nacional uniforme	El campeonato empieza el 11 de junio, el año 2010.		
351	wmt12qe-training	351	es	357	-1	4.0	1.5	357	en	In the national rugby team uniform	Transformer worth tens of millions of crowns burns in Louny region	En el equipo de rugby nacional uniforme	La pena de transformadores decenas de millones de coronas Louny quemaduras en la región		
351	wmt12qe-training	351	es	358	-1	4.0	3.2	358	en	In the national rugby team uniform	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	En el equipo de rugby nacional uniforme	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
351	wmt12qe-training	351	es	359	-1	4.0	2.5	359	en	In the national rugby team uniform	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	En el equipo de rugby nacional uniforme	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
351	wmt12qe-training	351	es	360	-1	4.0	2.5	360	en	In the national rugby team uniform	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	En el equipo de rugby nacional uniforme	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
351	wmt12qe-training	351	es	361	1	4.0	5.0	361	en	In the national rugby team uniform	The fire was caused by a technical fault, a short circuit inside the transformer.	En el equipo de rugby nacional uniforme	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
351	wmt12qe-training	351	es	362	0	4.0	4.0	362	en	In the national rugby team uniform	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	En el equipo de rugby nacional uniforme	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
351	wmt12qe-training	351	es	363	1	4.0	4.3	363	en	In the national rugby team uniform	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	En el equipo de rugby nacional uniforme	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
351	wmt12qe-training	351	es	364	-1	4.0	3.5	364	en	In the national rugby team uniform	Mandátová says that the ruined transformer will have to be replaced with a new one.	En el equipo de rugby nacional uniforme	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
352	wmt12qe-training	352	es	353	1	3.3	4.7	353	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.		
352	wmt12qe-training	352	es	354	1	3.3	4.8	354	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Whether the tense situation in South Africa will improve is only now becoming apparent.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.		
352	wmt12qe-training	352	es	355	-1	3.3	2.7	355	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.		
352	wmt12qe-training	352	es	356	1	3.3	4.5	356	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	The championship begins on June 11th, 2010.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	El campeonato empieza el 11 de junio, el año 2010.		
352	wmt12qe-training	352	es	357	-1	3.3	1.5	357	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Transformer worth tens of millions of crowns burns in Louny region	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	La pena de transformadores decenas de millones de coronas Louny quemaduras en la región		
352	wmt12qe-training	352	es	358	-1	3.3	3.2	358	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
352	wmt12qe-training	352	es	359	-1	3.3	2.5	359	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
352	wmt12qe-training	352	es	360	-1	3.3	2.5	360	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
352	wmt12qe-training	352	es	361	1	3.3	5.0	361	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	The fire was caused by a technical fault, a short circuit inside the transformer.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
352	wmt12qe-training	352	es	362	1	3.3	4.0	362	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
352	wmt12qe-training	352	es	363	1	3.3	4.3	363	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
352	wmt12qe-training	352	es	364	1	3.3	3.5	364	en	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Mandátová says that the ruined transformer will have to be replaced with a new one.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
353	wmt12qe-training	353	es	354	1	4.7	4.8	354	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	Whether the tense situation in South Africa will improve is only now becoming apparent.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.		
353	wmt12qe-training	353	es	355	-1	4.7	2.7	355	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.		
353	wmt12qe-training	353	es	356	-1	4.7	4.5	356	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	The championship begins on June 11th, 2010.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	El campeonato empieza el 11 de junio, el año 2010.		
353	wmt12qe-training	353	es	357	-1	4.7	1.5	357	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	Transformer worth tens of millions of crowns burns in Louny region	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	La pena de transformadores decenas de millones de coronas Louny quemaduras en la región		
353	wmt12qe-training	353	es	358	-1	4.7	3.2	358	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
353	wmt12qe-training	353	es	359	-1	4.7	2.5	359	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
353	wmt12qe-training	353	es	360	-1	4.7	2.5	360	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
353	wmt12qe-training	353	es	361	1	4.7	5.0	361	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	The fire was caused by a technical fault, a short circuit inside the transformer.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
353	wmt12qe-training	353	es	362	-1	4.7	4.0	362	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
353	wmt12qe-training	353	es	363	-1	4.7	4.3	363	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
353	wmt12qe-training	353	es	364	-1	4.7	3.5	364	en	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	Mandátová says that the ruined transformer will have to be replaced with a new one.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
354	wmt12qe-training	354	es	355	-1	4.8	2.7	355	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.		
354	wmt12qe-training	354	es	356	-1	4.8	4.5	356	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	The championship begins on June 11th, 2010.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	El campeonato empieza el 11 de junio, el año 2010.		
354	wmt12qe-training	354	es	357	-1	4.8	1.5	357	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	Transformer worth tens of millions of crowns burns in Louny region	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	La pena de transformadores decenas de millones de coronas Louny quemaduras en la región		
354	wmt12qe-training	354	es	358	-1	4.8	3.2	358	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
354	wmt12qe-training	354	es	359	-1	4.8	2.5	359	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
354	wmt12qe-training	354	es	360	-1	4.8	2.5	360	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
354	wmt12qe-training	354	es	361	1	4.8	5.0	361	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	The fire was caused by a technical fault, a short circuit inside the transformer.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
354	wmt12qe-training	354	es	362	-1	4.8	4.0	362	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
354	wmt12qe-training	354	es	363	-1	4.8	4.3	363	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
354	wmt12qe-training	354	es	364	-1	4.8	3.5	364	en	Whether the tense situation in South Africa will improve is only now becoming apparent.	Mandátová says that the ruined transformer will have to be replaced with a new one.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
355	wmt12qe-training	355	es	356	1	2.7	4.5	356	en	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	The championship begins on June 11th, 2010.	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.	El campeonato empieza el 11 de junio, el año 2010.		
